"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"215321","JENKINS-68510","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-18","-1","","3","false","2022-05-11","Major","3","alecharp","alecharp","Adrien Lecharpentier","true","Europe/Paris","2022-08-08","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare Maven Metadata for CI server for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215320","JENKINS-68509","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-30","-1","","2","false","2022-05-11","Major","3","alecharp","alecharp","Adrien Lecharpentier","true","Europe/Paris","2022-05-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare Maven Artifact ChoiceListProvider (Nexus) for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215319","JENKINS-68508","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","faziom","faziom","Michael Fazio","true","UTC","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare HP ALM Quality Center for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215318","JENKINS-68507","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","","","","","","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare HP Operations Orchestration Automation Execution for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215317","JENKINS-68506","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","basil","basil","Basil Crow","true","Etc/GMT+8","2022-05-20","","In Review","10005","4","indeterminate","yellow","In Progress","Prepare GitHub Coverage Reporter for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215316","JENKINS-68505","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","2","The problem described is an issue which will never be fixed.","Won't Fix","2022-05-19","-1","","1","false","2022-05-11","Major","3","","","","","","2022-05-19","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare Dynatrace Application Monitoring for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215315","JENKINS-68504","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-05-12","-1","","2","false","2022-05-11","Major","3","alecharp","alecharp","Adrien Lecharpentier","true","Europe/Paris","2022-05-12","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare CodeSonar for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215314","JENKINS-68503","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","abanfi","abanfi","Attila Bánfi","true","UTC","2022-05-21","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare Codebeamer Coverage Publisher for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215313","JENKINS-68502","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-05-11","Major","3","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","2022-05-13","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Support all Perforce global config values in jcasc","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","","1","false"
"215312","JENKINS-68501","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-05-18","-1","","2","false","2022-05-11","Major","3","oleg_nenashev","oleg_nenashev","Oleg Nenashev","true","Europe/Moscow","2022-05-18","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Icons Broken","grujicbr","JIRAUSER141789","Branislav Grujic","true","UTC","grujicbr","JIRAUSER141789","Branislav Grujic","true","UTC","","0","false"
"215311","JENKINS-68500","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-11","-1","","3","false","2022-05-11","Major","3","","","","","","2022-05-12","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Jenkins 2.34x (launched with Docker) does not quit when asking with Manage Jenkins -> Prepare for Shutdown","poddingue","JIRAUSER140135","Bruno Verachten","true","UTC","poddingue","JIRAUSER140135","Bruno Verachten","true","UTC","","0","false"
"215310","JENKINS-68499","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Minor","4","","","","","","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Showing Last Build Duration","willyg","JIRAUSER144346","willy g","true","UTC","willyg","JIRAUSER144346","willy g","true","UTC","","0","false"
"215309","JENKINS-68498","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-01-10","-1","","7","false","2022-05-11","Blocker","1","jakubv","JIRAUSER130801","Jakub","true","Europe/Prague","2023-01-10","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","JAXB error during job run with HPE ALI plugin on Java 11","andrey_osipov","JIRAUSER144337","Andrey Osipov","true","Europe/Moscow","andrey_osipov","JIRAUSER144337","Andrey Osipov","true","Europe/Moscow","","0","false"
"215308","JENKINS-68497","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","zeedeveloper","zeedeveloper","Zephyr Developer","true","Asia/Kolkata","2022-05-12","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Changing the File Path for Junit XML file  throws Exception","sven_schneider","JIRAUSER144350","Sven Schneider","true","UTC","sven_schneider","JIRAUSER144350","Sven Schneider","true","UTC","","0","false"
"215307","JENKINS-68496","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-06-09","-1","","2","false","2022-05-11","Minor","4","cdelmonte","cdelmonte","Christian Del Monte","true","Europe/Berlin","2022-06-09","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Build trigger using Bitbucket webhook not working","tsoleva","JIRAUSER144336","Andrey Tsolev","true","UTC","tsoleva","JIRAUSER144336","Andrey Tsolev","true","UTC","","0","false"
"215306","JENKINS-68495","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-05-11","Critical","2","nrayapati","nrayapati","Naresh Rayapati","true","America/Chicago","2022-10-13","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","GetIssue : Invalid input length since 2.0.141, ok with 2.0.138","loganmzz","loganmzz","Logan Mzz","true","UTC","loganmzz","loganmzz","Logan Mzz","true","UTC","","1","false"
"215305","JENKINS-68494","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Blocker","1","vbehar","vbehar","Vincent Behar","true","UTC","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","error creating DSL with rundeckNotifier","cruyra","cruyra","César Ruyra","true","UTC","cruyra","cruyra","César Ruyra","true","UTC","","0","false"
"215304","JENKINS-68493","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-05-11","-1","","1","false","2022-05-11","Critical","2","","","","","","2022-05-11","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Failed to authenticate GitHub App","jopf_sag","JIRAUSER144322","Johannes Pfannmüller","true","UTC","jopf_sag","JIRAUSER144322","Johannes Pfannmüller","true","UTC","","0","false"
"215303","JENKINS-68492","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-12","-1","","3","false","2022-05-11","Minor","4","basil","basil","Basil Crow","true","Etc/GMT+8","2022-06-27","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","'javadoc:javadoc' can no longer be executed with 'install'","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","","0","false"
"215302","JENKINS-68491","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-08-02","-1","","4","false","2022-05-11","Critical","2","","","","","","2022-08-02","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","LDAP integration issue","heenak2","JIRAUSER144325","Heena Kumari","true","UTC","heenak2","JIRAUSER144325","Heena Kumari","true","UTC","","2","false"
